Session,Strategy_Name,Starting_Bankroll,Max_Rounds,Cost_Per_Round,Rounds_Survived,Final_Bankroll,Bet_Sheet
399,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
400,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
401,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
402,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
403,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
404,1BetAllInAt12Dollars,12,10,12,10,96,FISH:12.0
405,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
406,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
407,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
408,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
409,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
410,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
411,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
412,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
413,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
414,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
415,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
416,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
417,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
418,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
419,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
420,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
421,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
422,1BetAllInAt12Dollars,12,10,12,10,108,FISH:12.0
423,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
424,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
425,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
426,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
427,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
428,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
429,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
430,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
431,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
432,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
433,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
434,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
435,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
436,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
437,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
438,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
439,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
440,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
441,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
442,1BetAllInAt12Dollars,12,10,12,10,0,FISH:12.0
443,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
444,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
445,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
446,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
447,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
448,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
449,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
450,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
451,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
452,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
453,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
454,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
455,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
456,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
457,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
458,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
459,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
460,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
461,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
462,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
463,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
464,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
465,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
466,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
467,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
468,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
469,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
470,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
471,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
472,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
473,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
474,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
475,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
476,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
477,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
478,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
479,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
480,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
481,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
482,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
483,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
484,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
485,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
486,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
487,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
488,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
489,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
490,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
491,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
492,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
493,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
494,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
495,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
496,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
497,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
498,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
499,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
500,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
501,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
502,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
503,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
504,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
505,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
506,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
507,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
508,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
509,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
510,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
511,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
512,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
513,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
514,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
515,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
516,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
517,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
518,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
519,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
520,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
521,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
522,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
523,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
524,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
525,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
526,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
527,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
528,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
529,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
530,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
531,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
532,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
533,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
534,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
535,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
536,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
537,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
538,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
539,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
540,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
541,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
542,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
543,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
544,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
545,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
546,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
547,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
548,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
549,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
550,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
551,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
552,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
553,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
554,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
555,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
556,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
557,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
558,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
559,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
560,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
561,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
562,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
563,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
564,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
565,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
566,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
567,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
568,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
569,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
570,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
571,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
572,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
573,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
574,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
575,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
576,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
577,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
578,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
579,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
580,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
581,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
582,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
583,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
584,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
585,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
586,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
587,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
588,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
589,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
590,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
591,1BetAllInAt12Dollars,12,10,12,9,0,FISH:12.0
592,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
593,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
594,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
595,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
596,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
597,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
598,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
599,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
600,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
601,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
602,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
603,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
604,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
605,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
606,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
607,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
608,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
609,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
610,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
611,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
612,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
613,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
614,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
615,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
616,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
617,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
618,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
619,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
620,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
621,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
622,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
623,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
624,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
625,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
626,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
627,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
628,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
629,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
630,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
631,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
632,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
633,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
634,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
635,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
636,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
637,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
638,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
639,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
640,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
641,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
642,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
643,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
644,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
645,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
646,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
647,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
648,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
649,1BetAllInAt12Dollars,12,10,12,10,0,FISH:12.0
650,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
651,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
652,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
653,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
654,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
655,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
656,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
657,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
658,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
659,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
660,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
661,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
662,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
663,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
664,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
665,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
666,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
667,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
668,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
669,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
670,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
671,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
672,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
673,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
674,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
675,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
676,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
677,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
678,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
679,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
680,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
681,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
682,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
683,1BetAllInAt12Dollars,12,10,12,10,156,FISH:12.0
684,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
685,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
686,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
687,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
688,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
689,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
690,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
691,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
692,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
693,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
694,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
695,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
696,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
697,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
698,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
699,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
700,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
701,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
702,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
703,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
704,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
705,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
706,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
707,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
708,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
709,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
710,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
711,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
712,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
713,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
714,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
715,1BetAllInAt12Dollars,12,10,12,6,0,FISH:12.0
716,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
717,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
718,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
719,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
720,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
721,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
722,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
723,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
724,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
725,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
726,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
727,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
728,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
729,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
730,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
731,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
732,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
733,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
734,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
735,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
736,1BetAllInAt12Dollars,12,10,12,10,12,FISH:12.0
737,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
738,1BetAllInAt12Dollars,12,10,12,4,0,FISH:12.0
739,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
740,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
741,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
742,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
743,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
744,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
745,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
746,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
747,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
748,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
749,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
750,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
751,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
752,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
753,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
754,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
755,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
756,1BetAllInAt12Dollars,12,10,12,10,36,FISH:12.0
757,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
758,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
759,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
760,1BetAllInAt12Dollars,12,10,12,7,0,FISH:12.0
761,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
762,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
763,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
764,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
765,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
766,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
767,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
768,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
769,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
770,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
771,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
772,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
773,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
774,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
775,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
776,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
777,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
778,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
779,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
780,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
781,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
782,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
783,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
784,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
785,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
786,1BetAllInAt12Dollars,12,10,12,3,0,FISH:12.0
787,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
788,1BetAllInAt12Dollars,12,10,12,10,84,FISH:12.0
789,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
790,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
791,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
792,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
793,1BetAllInAt12Dollars,12,10,12,10,60,FISH:12.0
794,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
795,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
796,1BetAllInAt12Dollars,12,10,12,8,0,FISH:12.0
797,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
798,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
799,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
800,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
801,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
802,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
803,1BetAllInAt12Dollars,12,10,12,1,0,FISH:12.0
804,1BetAllInAt12Dollars,12,10,12,10,48,FISH:12.0
805,1BetAllInAt12Dollars,12,10,12,5,0,FISH:12.0
806,1BetAllInAt12Dollars,12,10,12,10,24,FISH:12.0
807,1BetAllInAt12Dollars,12,10,12,10,72,FISH:12.0
